,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2019-08-22,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107751972361.97353,0.0,0.0,111.61000061035156,112.74399871826172,115.50399780273436,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,105724564635.90729,0.0,0.0,109.51000213623048,112.74399871826172,115.48999786376952,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,105724564635.90729,0.0,0.0,109.51000213623048,112.74399871826172,115.48999786376952,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,105724564635.90729,0.0,0.0,109.51000213623048,112.74399871826172,115.48999786376952,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107916094196.05298,0.0,0.0,111.77999877929688,112.74399871826172,115.38600006103516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,106902394015.85432,0.0,0.0,110.7300033569336,112.74399871826172,115.26399841308591,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107134095861.94702,0.0,0.0,110.97000122070312,112.74399871826172,115.23200225830078,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,108369848862.0,0.0,0.0,112.25,112.74399871826172,114.76600189208985,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,109064961765.94702,0.0,0.0,112.97000122070312,113.09600067138672,114.55399932861329,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,109064961765.94702,0.0,0.0,112.97000122070312,113.09600067138672,114.44199829101564,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,109064961765.94702,0.0,0.0,112.97000122070312,113.09600067138672,114.41999816894533,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,109064961765.94702,0.0,0.0,112.97000122070312,113.09600067138672,114.24399719238282,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,110020738326.03972,0.0,0.0,113.95999908447266,113.63399810791016,114.01600036621096,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,109335281814.0,0.0,0.0,113.25,113.63399810791016,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,110638614826.06622,0.0,0.0,114.5999984741211,113.7699966430664,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,110107631121.86755,0.0,0.0,114.0500030517578,113.7699966430664,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,110107631121.86755,0.0,0.0,114.0500030517578,113.7699966430664,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,110107631121.86755,0.0,0.0,114.0500030517578,113.80799713134766,113.98600158691406,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107230637684.01324,0.0,0.0,111.06999969482422,113.80799713134766,113.98600158691406,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107259599494.06622,0.0,0.0,111.0999984741211,113.6719985961914,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107829208765.89404,0.0,0.0,111.69000244140624,113.39199981689454,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107616812337.94702,0.0,0.0,111.47000122070312,113.0260009765625,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107056859458.02647,0.0,0.0,110.88999938964844,113.0260009765625,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-14,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107056859458.02647,0.0,0.0,110.88999938964844,113.0260009765625,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,107056859458.02647,0.0,0.0,110.88999938964844,113.0260009765625,113.96199951171874,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,1198900000.0,1316900000.0,1257200000.0,1207800000.0,4612500000.0,4823000000.0,4349900000.0,3947900000.0,38666400000.0,42359200000.0,40946500000.0,36475300000.0,13454500000.0,18332700000.0,15746500000.0,12977300000.0,2290200000.0,6817300000.0,3069900000.0,3238000000.0,3181100000.0,4155500000.0,4346000000.0,3759900000.0,35809100000.0,30738400000.0,26776800000.0,21819100000.0,11855400000.0,13055200000.0,11294500000.0,8401000000.0,9005900000.0,9005900000.0,9005900000.0,7978500000.0,25211900000.0,24026500000.0,25200000000.0,23498000000.0,7847500000.0,8770800000.0,8582800000.0,8066100000.0,2068600000.0,3049100000.0,2444200000.0,645800000.0,2857300000.0,11620800000.0,14169700000.0,14656200000.0,965432952.0,106323128352.1192,0.0,0.0,110.12999725341795,113.0260009765625,113.80799713134766,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
